7.500000000000000000e-01 1.887379293735687691e+00 1.000000000000000000e+00
7.600000000000000089e-01 1.886701903167986138e+00 1.000000000000000000e+00
7.700000000000000178e-01 1.886049203429049248e+00 1.000000000000000000e+00
7.800000000000000266e-01 1.885419779508968441e+00 1.000000000000000000e+00
7.900000000000000355e-01 1.884812314746540096e+00 1.000000000000000000e+00
8.000000000000000444e-01 1.884225582589568626e+00 1.000000000000000000e+00
8.100000000000000533e-01 1.883658439163030440e+00 1.000000000000000000e+00
8.199999999999999512e-01 1.883109816554350058e+00 1.000000000000000000e+00
8.299999999999999600e-01 1.882578716736530877e+00 1.000000000000000000e+00
8.399999999999999689e-01 1.882064206059747891e+00 1.000000000000000000e+00
8.499999999999999778e-01 1.881565410250517045e+00 1.000000000000000000e+00
8.599999999999999867e-01 1.881081509864894974e+00 1.000000000000000000e+00
8.699999999999999956e-01 1.880611736148529944e+00 1.000000000000000000e+00
8.800000000000000044e-01 1.880155367261901134e+00 1.000000000000000000e+00
8.900000000000000133e-01 1.879711724833887931e+00 1.000000000000000000e+00
9.000000000000000222e-01 1.879280170810996964e+00 1.000000000000000000e+00
9.100000000000000311e-01 1.878860104573236711e+00 1.000000000000000000e+00
9.200000000000000400e-01 1.878450960290830807e+00 1.000000000000000000e+00
9.300000000000000488e-01 1.878052204498772415e+00 1.000000000000000000e+00
9.400000000000000577e-01 1.877663333868694107e+00 1.000000000000000000e+00
9.499999999999999556e-01 1.877283873159700134e+00 1.000000000000000000e+00
9.599999999999999645e-01 1.876913373331735135e+00 1.000000000000000000e+00
9.699999999999999734e-01 1.876551409806750170e+00 1.000000000000000000e+00
9.799999999999999822e-01 1.876197580864435777e+00 1.000000000000000000e+00
9.899999999999999911e-01 1.875851506160625570e+00 1.000000000000000000e+00
1.000000000000000000e+00 1.875512825357648738e+00 1.000000000000000000e+00
1.010000000000000009e+00 1.875181196856969601e+00 1.000000000000000000e+00
1.020000000000000018e+00 1.874856296625391883e+00 1.000000000000000000e+00
1.030000000000000027e+00 1.874537817106930238e+00 1.000000000000000000e+00
1.040000000000000036e+00 1.874225466213217395e+00 1.000000000000000000e+00
1.050000000000000044e+00 1.873918966385965224e+00 1.000000000000000000e+00
1.060000000000000053e+00 1.873618053725615296e+00 1.000000000000000000e+00
1.070000000000000062e+00 1.873322477180836776e+00 1.000000000000000000e+00
1.080000000000000071e+00 1.873031997794024850e+00 1.000000000000000000e+00
1.089999999999999858e+00 1.872746387998379891e+00 1.000000000000000000e+00
1.100000000000000089e+00 1.872465430962543476e+00 1.000000000000000000e+00
1.109999999999999876e+00 1.872188919979117738e+00 1.000000000000000000e+00
1.120000000000000107e+00 1.871916657893714087e+00 1.000000000000000000e+00
1.129999999999999893e+00 1.871648456571463726e+00 1.000000000000000000e+00
1.140000000000000124e+00 1.871384136398188902e+00 1.000000000000000000e+00
1.149999999999999911e+00 1.871123525813661370e+00 1.000000000000000000e+00
1.160000000000000142e+00 1.870866460874591297e+00 1.000000000000000000e+00
1.169999999999999929e+00 1.870612784845191445e+00 1.000000000000000000e+00
1.180000000000000160e+00 1.870362347813324888e+00 1.000000000000000000e+00
1.189999999999999947e+00 1.870115006330416607e+00 1.000000000000000000e+00
1.199999999999999956e+00 1.869870623073446980e+00 1.000000000000000000e+00
1.209999999999999964e+00 1.869629066527485506e+00 1.000000000000000000e+00
1.219999999999999973e+00 1.869390210687337683e+00 1.000000000000000000e+00
1.229999999999999982e+00 1.869153934776993875e+00 1.000000000000000000e+00
1.239999999999999991e+00 1.868920122985669563e+00 1.000000000000000000e+00
1.250000000000000000e+00 1.868688664219312789e+00 1.000000000000000000e+00
1.260000000000000009e+00 1.868459451866550491e+00 1.000000000000000000e+00
1.270000000000000018e+00 1.868232383578115607e+00 1.000000000000000000e+00
1.280000000000000027e+00 1.868007361058863447e+00 1.000000000000000000e+00
1.290000000000000036e+00 1.867784289871565750e+00 1.000000000000000000e+00
1.300000000000000044e+00 1.867563079251717717e+00 1.000000000000000000e+00
1.310000000000000053e+00 1.867343641932650566e+00 1.000000000000000000e+00
1.320000000000000062e+00 1.867125893980301266e+00 1.000000000000000000e+00
1.330000000000000071e+00 1.866909754637025243e+00 1.000000000000000000e+00
1.340000000000000080e+00 1.866695146173891651e+00 1.000000000000000000e+00
1.350000000000000089e+00 1.866481993750933599e+00 1.000000000000000000e+00
1.360000000000000098e+00 1.866270225284864859e+00 1.000000000000000000e+00
1.370000000000000107e+00 1.866059771323809624e+00 1.000000000000000000e+00
1.380000000000000115e+00 1.865850564928617894e+00 1.000000000000000000e+00
1.390000000000000124e+00 1.865642541560375012e+00 1.000000000000000000e+00
1.399999999999999911e+00 1.865435638973734322e+00 1.000000000000000000e+00
1.409999999999999920e+00 1.865229797115730781e+00 1.000000000000000000e+00
1.419999999999999929e+00 1.865024958029751989e+00 1.000000000000000000e+00
1.429999999999999938e+00 1.864821065764368679e+00 1.000000000000000000e+00
1.439999999999999947e+00 1.864618066286742870e+00 1.000000000000000000e+00
1.449999999999999956e+00 1.864415907400353456e+00 1.000000000000000000e+00
1.459999999999999964e+00 1.864214538666790100e+00 1.000000000000000000e+00
1.469999999999999973e+00 1.864013911331389606e+00 1.000000000000000000e+00
1.479999999999999982e+00 1.863813978252496506e+00 1.000000000000000000e+00
1.489999999999999991e+00 1.863614693834148461e+00 1.000000000000000000e+00
1.500000000000000000e+00 1.863416013961995521e+00 1.000000000000000000e+00
1.510000000000000009e+00 1.863217895942276492e+00 1.000000000000000000e+00
1.520000000000000018e+00 1.863020298443687439e+00 1.000000000000000000e+00
1.530000000000000027e+00 1.862823181441982001e+00 1.000000000000000000e+00
1.540000000000000036e+00 1.862626506167163187e+00 1.000000000000000000e+00
1.550000000000000044e+00 1.862430235053120331e+00 1.000000000000000000e+00
1.560000000000000053e+00 1.862234331689590183e+00 1.000000000000000000e+00
1.570000000000000062e+00 1.862038760776311808e+00 1.000000000000000000e+00
1.580000000000000071e+00 1.861843488079268694e+00 1.000000000000000000e+00
1.590000000000000080e+00 1.861648480388902849e+00 1.000000000000000000e+00
1.600000000000000089e+00 1.861453705480201837e+00 1.000000000000000000e+00
1.610000000000000098e+00 1.861259132074565947e+00 1.000000000000000000e+00
1.620000000000000107e+00 1.861064729803359130e+00 1.000000000000000000e+00
1.630000000000000115e+00 1.860870469173063313e+00 1.000000000000000000e+00
1.640000000000000124e+00 1.860676321531952837e+00 1.000000000000000000e+00
1.649999999999999911e+00 1.860482259038214403e+00 1.000000000000000000e+00
1.659999999999999920e+00 1.860288254629440585e+00 1.000000000000000000e+00
1.669999999999999929e+00 1.860094281993430743e+00 1.000000000000000000e+00
1.679999999999999938e+00 1.859900315540229832e+00 1.000000000000000000e+00
1.689999999999999947e+00 1.859706330375354710e+00 1.000000000000000000e+00
1.699999999999999956e+00 1.859512302274138884e+00 1.000000000000000000e+00
1.709999999999999964e+00 1.859318207657151945e+00 1.000000000000000000e+00
1.719999999999999973e+00 1.859124023566637085e+00 1.000000000000000000e+00
1.729999999999999982e+00 1.858929727643917840e+00 1.000000000000000000e+00
1.739999999999999991e+00 1.858735298107732969e+00 1.000000000000000000e+00
1.750000000000000000e+00 1.858540713733449978e+00 1.000000000000000000e+00
1.760000000000000009e+00 1.858345953833122399e+00 1.000000000000000000e+00
1.770000000000000018e+00 1.858150998236344886e+00 1.000000000000000000e+00
1.780000000000000027e+00 1.857955827271877247e+00 1.000000000000000000e+00
1.790000000000000036e+00 1.857760421749995450e+00 1.000000000000000000e+00
1.800000000000000044e+00 1.857564762945538961e+00 1.000000000000000000e+00
1.810000000000000053e+00 1.857368832581624885e+00 1.000000000000000000e+00
1.820000000000000062e+00 1.857172612813996038e+00 1.000000000000000000e+00
1.830000000000000071e+00 1.856976086215974542e+00 1.000000000000000000e+00
1.840000000000000080e+00 1.856779235763997615e+00 1.000000000000000000e+00
1.850000000000000089e+00 1.856582044823704258e+00 1.000000000000000000e+00
1.860000000000000098e+00 1.856384497136553513e+00 1.000000000000000000e+00
1.870000000000000107e+00 1.856186576806949207e+00 1.000000000000000000e+00
1.880000000000000115e+00 1.855988268289846976e+00 1.000000000000000000e+00
1.890000000000000124e+00 1.855789556378827143e+00 1.000000000000000000e+00
1.900000000000000133e+00 1.855590426194608789e+00 1.000000000000000000e+00
1.909999999999999920e+00 1.855390863173990157e+00 1.000000000000000000e+00
1.919999999999999929e+00 1.855190853059193623e+00 1.000000000000000000e+00
1.929999999999999938e+00 1.854990381887601014e+00 1.000000000000000000e+00
1.939999999999999947e+00 1.854789435981860857e+00 1.000000000000000000e+00
1.949999999999999956e+00 1.854588001940354003e+00 1.000000000000000000e+00
1.959999999999999964e+00 1.854386066627998986e+00 1.000000000000000000e+00
1.969999999999999973e+00 1.854183617167386444e+00 1.000000000000000000e+00
1.979999999999999982e+00 1.853980640930231294e+00 1.000000000000000000e+00
1.989999999999999991e+00 1.853777125529119774e+00 1.000000000000000000e+00
2.000000000000000000e+00 1.853573058809550922e+00 1.000000000000000000e+00
